combo,count
BsmtFin SF 1 + Low Qual Fin SF + Wood Deck SF,17
BsmtFin SF 1 + Kitchen Qual + Wood Deck SF,17
BsmtFin SF 1 + Heating QC + Wood Deck SF,17
BsmtFin SF 1 + Gr Liv Area + Wood Deck SF,17
BsmtFin SF 1 + Garage Qual + Wood Deck SF,17
BsmtFin SF 1 + Garage Cond + Wood Deck SF,17
BsmtFin SF 1 + Exter Qual + Wood Deck SF,17
Exter Cond + Garage Cond + Wood Deck SF,17
BsmtFin SF 1 + Exter Cond + Wood Deck SF,17
Bsmt Unf SF + Utilities + Wood Deck SF,17
Bsmt Unf SF + Low Qual Fin SF + Wood Deck SF,17
Bsmt Unf SF + Kitchen Qual + Wood Deck SF,17
Bsmt Unf SF + Heating QC + Wood Deck SF,17
Bsmt Unf SF + Gr Liv Area + Wood Deck SF,17
Bsmt Unf SF + Garage Qual + Wood Deck SF,17
Bsmt Unf SF + Garage Cond + Wood Deck SF,17
Exter Cond + Fireplace Qu + Wood Deck SF,17
Exter Cond + Garage Qual + Wood Deck SF,17
Bsmt Unf SF + Exter Cond + Wood Deck SF,17
Exter Qual + Kitchen Qual + Wood Deck SF,17
Fireplace Qu + Low Qual Fin SF + Wood Deck SF,17
Fireplace Qu + Kitchen Qual + Wood Deck SF,17
Fireplace Qu + Heating QC + Wood Deck SF,17
Fireplace Qu + Gr Liv Area + Wood Deck SF,17
Fireplace Qu + Garage Qual + Wood Deck SF,17
Bsmt Qual + Low Qual Fin SF + Wood Deck SF,17
Exter Qual + Utilities + Wood Deck SF,17
Exter Qual + Low Qual Fin SF + Wood Deck SF,17
Exter Qual + Heating QC + Wood Deck SF,17
Exter Cond + Gr Liv Area + Wood Deck SF,17
Exter Qual + Gr Liv Area + Wood Deck SF,17
Exter Qual + Garage Qual + Wood Deck SF,17
Exter Qual + Garage Cond + Wood Deck SF,17
Exter Qual + Fireplace Qu + Wood Deck SF,17
Exter Cond + Utilities + Wood Deck SF,17
Exter Cond + Low Qual Fin SF + Wood Deck SF,17
Exter Cond + Kitchen Qual + Wood Deck SF,17
Exter Cond + Heating QC + Wood Deck SF,17
Fireplace Qu + Garage Cond + Wood Deck SF,17
Bsmt Qual + Garage Cond + Wood Deck SF,17
Bsmt Qual + Kitchen Qual + Wood Deck SF,17
Garage Qual + Utilities + Wood Deck SF,17
Bsmt Cond + Exter Qual + Wood Deck SF,17
Gr Liv Area + Kitchen Qual + Wood Deck SF,17
Bsmt Cond + Exter Cond + Wood Deck SF,17
Bsmt Qual + Heating QC + Wood Deck SF,17
Gr Liv Area + Low Qual Fin SF + Wood Deck SF,17
Bsmt Cond + Bsmt Unf SF + Wood Deck SF,17
Bsmt Cond + Bsmt Qual + Wood Deck SF,17
Low Qual Fin SF + Utilities + Wood Deck SF,17
Gr Liv Area + Utilities + Wood Deck SF,17
Utilities + Wood Deck SF,17
Low Qual Fin SF + Wood Deck SF,17
Heating QC + Kitchen Qual + Wood Deck SF,17
Kitchen Qual + Wood Deck SF,17
Heating QC + Wood Deck SF,17
Gr Liv Area + Wood Deck SF,17
Garage Qual + Wood Deck SF,17
Garage Cond + Wood Deck SF,17
Fireplace Qu + Wood Deck SF,17
Exter Qual + Wood Deck SF,17
Exter Cond + Wood Deck SF,17
Kitchen Qual + Utilities + Wood Deck SF,17
Kitchen Qual + Low Qual Fin SF + Wood Deck SF,17
BsmtFin SF 1 + Wood Deck SF,17
Bsmt Unf SF + Wood Deck SF,17
Bsmt Qual + Wood Deck SF,17
Bsmt Cond + Wood Deck SF,17
Heating QC + Utilities + Wood Deck SF,17
Gr Liv Area + Heating QC + Wood Deck SF,17
Bsmt Cond + BsmtFin SF 1 + Wood Deck SF,17
Garage Qual + Low Qual Fin SF + Wood Deck SF,17
Bsmt Cond + Fireplace Qu + Wood Deck SF,17
Bsmt Qual + Gr Liv Area + Wood Deck SF,17
Bsmt Qual + Garage Qual + Wood Deck SF,17
Bsmt Unf SF + Exter Qual + Wood Deck SF,17
Bsmt Qual + Fireplace Qu + Wood Deck SF,17
Bsmt Qual + Exter Qual + Wood Deck SF,17
Bsmt Qual + Exter Cond + Wood Deck SF,17
Fireplace Qu + Utilities + Wood Deck SF,17
Garage Cond + Garage Qual + Wood Deck SF,17
Garage Cond + Gr Liv Area + Wood Deck SF,17
Garage Cond + Heating QC + Wood Deck SF,17
Garage Cond + Kitchen Qual + Wood Deck SF,17
Garage Cond + Low Qual Fin SF + Wood Deck SF,17
Garage Cond + Utilities + Wood Deck SF,17
Bsmt Qual + BsmtFin SF 1 + Wood Deck SF,17
Bsmt Unf SF + Fireplace Qu + Wood Deck SF,17
Bsmt Cond + Utilities + Wood Deck SF,17
Bsmt Cond + Low Qual Fin SF + Wood Deck SF,17
Garage Qual + Kitchen Qual + Wood Deck SF,17
Bsmt Cond + Garage Cond + Wood Deck SF,17
Bsmt Cond + Garage Qual + Wood Deck SF,17
Bsmt Cond + Gr Liv Area + Wood Deck SF,17
Garage Qual + Heating QC + Wood Deck SF,17
Bsmt Cond + Heating QC + Wood Deck SF,17
Bsmt Qual + Bsmt Unf SF + Wood Deck SF,17
Garage Qual + Gr Liv Area + Wood Deck SF,17
Bsmt Cond + Kitchen Qual + Wood Deck SF,17
Bsmt Cond + BsmtFin SF 2 + Wood Deck SF,16
BsmtFin SF 2 + Wood Deck SF,16
BsmtFin SF 1 + BsmtFin SF 2 + Wood Deck SF,16
BsmtFin SF 2 + Heating QC + Wood Deck SF,16
BsmtFin SF 2 + Gr Liv Area + Wood Deck SF,16
BsmtFin SF 2 + Utilities + Wood Deck SF,16
Bsmt Qual + BsmtFin SF 2 + Wood Deck SF,16
BsmtFin SF 2 + Low Qual Fin SF + Wood Deck SF,16
Bsmt Unf SF + BsmtFin SF 2 + Wood Deck SF,16
BsmtFin SF 2 + Exter Cond + Wood Deck SF,16
BsmtFin SF 2 + Exter Qual + Wood Deck SF,16
BsmtFin SF 2 + Kitchen Qual + Wood Deck SF,16
BsmtFin SF 2 + Garage Cond + Wood Deck SF,16
BsmtFin SF 2 + Garage Qual + Wood Deck SF,16
BsmtFin SF 2 + Fireplace Qu + Wood Deck SF,16
Bsmt Unf SF + Full Bath + Garage Cars,14
Full Bath + Garage Cars + Garage Qual,14
1st Flr SF + Gr Liv Area + Open Porch SF,14
1st Flr SF + Garage Qual + Open Porch SF,14
1st Flr SF + Garage Cond + Open Porch SF,14
1st Flr SF + BsmtFin SF 1 + Open Porch SF,14
Exter Qual + Full Bath + Garage Cars,14
1st Flr SF + BsmtFin SF 2 + Open Porch SF,14
1st Flr SF + Full Bath + Garage Cars,14
1st Flr SF + Fireplace Qu + Open Porch SF,14
Exter Cond + Full Bath + Garage Cars,14
Full Bath + Garage Cars + Garage Cond,14
1st Flr SF + Exter Qual + Open Porch SF,14
1st Flr SF + Exter Cond + Open Porch SF,14
Full Bath + Garage Cars + Utilities,14
Full Bath + Garage Cars + Low Qual Fin SF,14
Full Bath + Garage Cars + Kitchen Qual,14
Full Bath + Garage Cars + Heating QC,14
1st Flr SF + Bsmt Unf SF + Open Porch SF,14
1st Flr SF + Bsmt Cond + Open Porch SF,14
Full Bath + Garage Cars + Gr Liv Area,14
BsmtFin SF 1 + Full Bath + Garage Cars,14
1st Flr SF + Heating QC + Open Porch SF,14
1st Flr SF + Kitchen Qual + Open Porch SF,14
1st Flr SF + Low Qual Fin SF + Open Porch SF,14
1st Flr SF + Open Porch SF + Utilities,14
Full Bath + Garage Cars,14
Bsmt Cond + Full Bath + Garage Cars,14
1st Flr SF + Bsmt Qual + Open Porch SF,14
Fireplace Qu + Full Bath + Garage Cars,14
Bsmt Qual + Full Bath + Garage Cars,14
1st Flr SF + Open Porch SF,14
Bedroom AbvGr + Gr Liv Area + Heating QC,13
Bedroom AbvGr + Garage Qual + Utilities,13
Bedroom AbvGr + Garage Cond + Utilities,13
Bedroom AbvGr + Garage Qual + Low Qual Fin SF,13
Bedroom AbvGr + Garage Qual + Kitchen Qual,13
Bedroom AbvGr + Garage Qual + Gr Liv Area,13
Bedroom AbvGr + Garage Qual + Heating QC,13
Bedroom AbvGr + Garage Cond + Kitchen Qual,13
Bedroom AbvGr + Garage Cond + Low Qual Fin SF,13
Bedroom AbvGr + Gr Liv Area + Low Qual Fin SF,13
Bedroom AbvGr + Garage Cond + Heating QC,13
Bedroom AbvGr + Garage Cond + Gr Liv Area,13
Bedroom AbvGr + Garage Cond + Garage Qual,13
Bedroom AbvGr + Fireplace Qu + Utilities,13
Bedroom AbvGr + Fireplace Qu + Low Qual Fin SF,13
Bedroom AbvGr + Fireplace Qu + Kitchen Qual,13
Bedroom AbvGr + Fireplace Qu + Heating QC,13
Bedroom AbvGr + Fireplace Qu + Gr Liv Area,13
Bedroom AbvGr + Fireplace Qu + Garage Qual,13
Bedroom AbvGr + Fireplace Qu + Garage Cond,13
Bedroom AbvGr + Exter Qual + Utilities,13
Bedroom AbvGr + Gr Liv Area + Kitchen Qual,13
Garage Cars + Utilities + Wood Deck SF,13
Bedroom AbvGr + Gr Liv Area + Utilities,13
Bsmt Unf SF + Garage Cars + Wood Deck SF,13
Garage Cars + Kitchen Qual + Wood Deck SF,13
Garage Cars + Heating QC + Wood Deck SF,13
Garage Cars + Gr Liv Area + Wood Deck SF,13
Garage Cars + Garage Qual + Wood Deck SF,13
Garage Cars + Garage Cond + Wood Deck SF,13
Fireplace Qu + Garage Cars + Wood Deck SF,13
Exter Qual + Garage Cars + Wood Deck SF,13
Exter Cond + Garage Cars + Wood Deck SF,13
BsmtFin SF 1 + Garage Cars + Wood Deck SF,13
Bsmt Qual + Garage Cars + Wood Deck SF,13
Bedroom AbvGr + Heating QC + Kitchen Qual,13
Bsmt Cond + Garage Cars + Wood Deck SF,13
Garage Cars + Wood Deck SF,13
Garage Cars + Low Qual Fin SF + Wood Deck SF,13
Bedroom AbvGr + Exter Qual + Kitchen Qual,13
Bedroom AbvGr + Low Qual Fin SF + Utilities,13
Bedroom AbvGr + Kitchen Qual + Utilities,13
Bedroom AbvGr + Kitchen Qual + Low Qual Fin SF,13
Bedroom AbvGr + Heating QC + Utilities,13
Bedroom AbvGr + Heating QC + Low Qual Fin SF,13
Bedroom AbvGr + Exter Qual + Low Qual Fin SF,13
Bedroom AbvGr + Bsmt Qual + Fireplace Qu,13
Bedroom AbvGr + Exter Qual + Heating QC,13
Bedroom AbvGr + Low Qual Fin SF,13
1st Flr SF + Bedroom AbvGr + Gr Liv Area,13
1st Flr SF + Bedroom AbvGr + Garage Qual,13
1st Flr SF + Bedroom AbvGr + Garage Cond,13
1st Flr SF + Bedroom AbvGr + Fireplace Qu,13
1st Flr SF + Bedroom AbvGr + Exter Qual,13
1st Flr SF + Bedroom AbvGr + Exter Cond,13
1st Flr SF + Bedroom AbvGr + Bsmt Qual,13
1st Flr SF + Bedroom AbvGr + Bsmt Cond,13
Bedroom AbvGr + Utilities,13
Bedroom AbvGr + Kitchen Qual,13
Bedroom AbvGr + Bsmt Qual + Garage Qual,13
Bedroom AbvGr + Heating QC,13
Bedroom AbvGr + Gr Liv Area,13
Bedroom AbvGr + Garage Qual,13
Bedroom AbvGr + Garage Cond,13
Bedroom AbvGr + Fireplace Qu,13
Bedroom AbvGr + Exter Qual,13
Bedroom AbvGr + Exter Cond,13
Bedroom AbvGr + Bsmt Qual,13
Bedroom AbvGr + Bsmt Cond,13
1st Flr SF + Bedroom AbvGr + Heating QC,13
1st Flr SF + Bedroom AbvGr + Kitchen Qual,13
1st Flr SF + Bedroom AbvGr + Low Qual Fin SF,13
1st Flr SF + Bedroom AbvGr + Utilities,13
Bedroom AbvGr + Bsmt Qual + Exter Qual,13
Bedroom AbvGr + Bsmt Qual + Exter Cond,13
Bedroom AbvGr + Bsmt Qual + Gr Liv Area,13
Bedroom AbvGr + Bsmt Qual + Heating QC,13
Bedroom AbvGr + Bsmt Qual + Kitchen Qual,13
Bedroom AbvGr + Bsmt Qual + Low Qual Fin SF,13
Bedroom AbvGr + Bsmt Cond + Utilities,13
Bedroom AbvGr + Bsmt Cond + Low Qual Fin SF,13
Bedroom AbvGr + Bsmt Qual + Utilities,13
Bedroom AbvGr + Bsmt Cond + Kitchen Qual,13
Bedroom AbvGr + Bsmt Cond + Heating QC,13
Bedroom AbvGr + Bsmt Cond + Gr Liv Area,13
Bedroom AbvGr + Bsmt Cond + Garage Qual,13
Bedroom AbvGr + Bsmt Cond + Garage Cond,13
Bedroom AbvGr + Exter Qual + Gr Liv Area,13
Bedroom AbvGr + Bsmt Cond + Fireplace Qu,13
Bedroom AbvGr + Bsmt Cond + Exter Qual,13
Bedroom AbvGr + Bsmt Cond + Exter Cond,13
Bedroom AbvGr + Bsmt Cond + Bsmt Qual,13
1st Flr SF + Bedroom AbvGr,13
Bedroom AbvGr + Bsmt Qual + Garage Cond,13
BsmtFin SF 2 + Full Bath + Garage Cars,13
Bedroom AbvGr + Exter Cond + Exter Qual,13
Bedroom AbvGr + Exter Cond + Utilities,13
Bedroom AbvGr + Exter Qual + Fireplace Qu,13
Bedroom AbvGr + Exter Cond + Low Qual Fin SF,13
Bedroom AbvGr + Exter Cond + Kitchen Qual,13
Bedroom AbvGr + Exter Qual + Garage Cond,13
Bedroom AbvGr + Exter Cond + Heating QC,13
Bedroom AbvGr + Exter Cond + Fireplace Qu,13
Bedroom AbvGr + Exter Cond + Gr Liv Area,13
Bedroom AbvGr + Exter Cond + Garage Qual,13
Bedroom AbvGr + Exter Qual + Garage Qual,13
Bedroom AbvGr + Exter Cond + Garage Cond,13
Bsmt Unf SF + Half Bath + Utilities,12
Bsmt Unf SF + Half Bath + Heating QC,12
Bsmt Unf SF + Half Bath + Kitchen Qual,12
Bsmt Unf SF + Half Bath + Low Qual Fin SF,12
Half Bath + Utilities,12
BsmtFin SF 2 + Garage Cars + Open Porch SF,12
BsmtFin SF 2 + Garage Cars + Wood Deck SF,12
BsmtFin SF 2 + Full Bath + Open Porch SF,12
BsmtFin SF 1 + Half Bath,12
Bsmt Cond + Full Bath + Open Porch SF,12
1st Flr SF + Full Bath + Open Porch SF,12
1st Flr SF + Bedroom AbvGr + BsmtFin SF 1,12
Exter Cond + Full Bath + Open Porch SF,12
Gr Liv Area + Half Bath,12
Bsmt Unf SF + Gr Liv Area + Half Bath,12
1st Flr SF + Bedroom AbvGr + BsmtFin SF 2,12
BsmtFin SF 1 + Garage Cars + Open Porch SF,12
1st Flr SF + Bedroom AbvGr + Bsmt Unf SF,12
Bsmt Unf SF + Garage Qual + Half Bath,12
Bsmt Unf SF + Garage Cond + Half Bath,12
Bsmt Unf SF + Fireplace Qu + Half Bath,12
Bsmt Unf SF + Exter Qual + Half Bath,12
Bsmt Cond + Garage Cars + Open Porch SF,12
BsmtFin SF 1 + Exter Cond + Half Bath,12
Bedroom AbvGr + Bsmt Cond + Bsmt Unf SF,12
Bedroom AbvGr + Bsmt Cond + BsmtFin SF 1,12
Bsmt Qual + Half Bath,12
BsmtFin SF 1 + Half Bath + Utilities,12
Exter Cond + Half Bath,12
Bedroom AbvGr + Bsmt Qual + BsmtFin SF 2,12
Bsmt Cond + Half Bath,12
Bedroom AbvGr + Bsmt Qual + BsmtFin SF 1,12
Bedroom AbvGr + Bsmt Qual + Bsmt Unf SF,12
Exter Qual + Half Bath,12
Fireplace Qu + Half Bath,12
BsmtFin SF 1 + Half Bath + Low Qual Fin SF,12
BsmtFin SF 1 + Half Bath + Kitchen Qual,12
BsmtFin SF 1 + Half Bath + Heating QC,12
BsmtFin SF 1 + Gr Liv Area + Half Bath,12
Garage Cond + Half Bath,12
Garage Qual + Half Bath,12
1st Flr SF + Half Bath,12
Bsmt Unf SF + Garage Cars + Open Porch SF,12
BsmtFin SF 1 + Garage Qual + Half Bath,12
Bsmt Unf SF + Full Bath + Open Porch SF,12
Bsmt Qual + Garage Cars + Open Porch SF,12
Bsmt Qual + Full Bath + Open Porch SF,12
BsmtFin SF 1 + Full Bath + Open Porch SF,12
Bedroom AbvGr + Bsmt Cond + BsmtFin SF 2,12
BsmtFin SF 1 + Garage Cond + Half Bath,12
BsmtFin SF 1 + Fireplace Qu + Half Bath,12
BsmtFin SF 1 + Exter Qual + Half Bath,12
Exter Cond + Garage Cars + Open Porch SF,12
Bsmt Unf SF + Exter Cond + Half Bath,12
Bsmt Unf SF + BsmtFin SF 1 + Half Bath,12
Half Bath + Heating QC,12
Bsmt Cond + Exter Cond + Half Bath,12
Bsmt Cond + Bsmt Unf SF + Half Bath,12
Bsmt Cond + Bsmt Qual + Half Bath,12
1st Flr SF + Half Bath + Utilities,12
1st Flr SF + Half Bath + Low Qual Fin SF,12
1st Flr SF + Half Bath + Kitchen Qual,12
1st Flr SF + Half Bath + Heating QC,12
1st Flr SF + Gr Liv Area + Half Bath,12
1st Flr SF + Garage Qual + Half Bath,12
1st Flr SF + Garage Cond + Half Bath,12
1st Flr SF + Fireplace Qu + Half Bath,12
1st Flr SF + Exter Qual + Half Bath,12
1st Flr SF + Exter Cond + Half Bath,12
1st Flr SF + BsmtFin SF 1 + Half Bath,12
1st Flr SF + Bsmt Unf SF + Half Bath,12
Garage Cars + Low Qual Fin SF + Open Porch SF,12
Garage Cars + Kitchen Qual + Open Porch SF,12
Full Bath + Open Porch SF,12
Garage Cars + Heating QC + Open Porch SF,12
Garage Cars + Open Porch SF,12
1st Flr SF + Bsmt Qual + Half Bath,12
Garage Cars + Gr Liv Area + Open Porch SF,12
Garage Cars + Garage Qual + Open Porch SF,12
Garage Cars + Garage Cond + Open Porch SF,12
Full Bath + Open Porch SF + Utilities,12
Full Bath + Low Qual Fin SF + Open Porch SF,12
1st Flr SF + Bsmt Cond + Half Bath,12
Full Bath + Kitchen Qual + Open Porch SF,12
Full Bath + Heating QC + Open Porch SF,12
Full Bath + Gr Liv Area + Open Porch SF,12
Bsmt Cond + BsmtFin SF 1 + Half Bath,12
Bsmt Cond + Exter Qual + Half Bath,12
Full Bath + Garage Qual + Open Porch SF,12
Bsmt Cond + Fireplace Qu + Half Bath,12
Bsmt Qual + Half Bath + Utilities,12
Bsmt Qual + Half Bath + Low Qual Fin SF,12
Exter Qual + Full Bath + Open Porch SF,12
Half Bath + Kitchen Qual,12
Bsmt Qual + Half Bath + Kitchen Qual,12
Exter Qual + Garage Cars + Open Porch SF,12
Bsmt Qual + Half Bath + Heating QC,12
Bsmt Qual + Gr Liv Area + Half Bath,12
Bsmt Qual + Garage Qual + Half Bath,12
Bsmt Qual + Garage Cond + Half Bath,12
Bedroom AbvGr + BsmtFin SF 2,12
Bedroom AbvGr + BsmtFin SF 1,12
Bedroom AbvGr + Bsmt Unf SF,12
Fireplace Qu + Full Bath + Open Porch SF,12
Half Bath + Low Qual Fin SF,12
Fireplace Qu + Garage Cars + Open Porch SF,12
Bsmt Qual + Fireplace Qu + Half Bath,12
Garage Cars + Open Porch SF + Utilities,12
Bsmt Qual + Exter Qual + Half Bath,12
Bsmt Qual + Exter Cond + Half Bath,12
Full Bath + Garage Cond + Open Porch SF,12
Bsmt Qual + Bsmt Unf SF + Half Bath,12
Bsmt Cond + Half Bath + Utilities,12
Bsmt Cond + Half Bath + Low Qual Fin SF,12
Bsmt Cond + Half Bath + Kitchen Qual,12
Bsmt Cond + Half Bath + Heating QC,12
Bsmt Cond + Gr Liv Area + Half Bath,12
Bsmt Cond + Garage Qual + Half Bath,12
Bsmt Cond + Garage Cond + Half Bath,12
Bsmt Qual + BsmtFin SF 1 + Half Bath,12
Bsmt Unf SF + Half Bath,12
Fireplace Qu + Half Bath + Heating QC,12
Bedroom AbvGr + BsmtFin SF 1 + Heating QC,12
Exter Qual + Fireplace Qu + Half Bath,12
Exter Cond + Half Bath + Utilities,12
Exter Cond + Half Bath + Low Qual Fin SF,12
Bedroom AbvGr + BsmtFin SF 1 + Exter Qual,12
Exter Cond + Half Bath + Kitchen Qual,12
Bedroom AbvGr + BsmtFin SF 1 + Fireplace Qu,12
Bedroom AbvGr + BsmtFin SF 1 + Garage Cond,12
Garage Qual + Half Bath + Utilities,12
Exter Cond + Half Bath + Heating QC,12
Exter Cond + Gr Liv Area + Half Bath,12
Exter Cond + Garage Qual + Half Bath,12
Gr Liv Area + Half Bath + Heating QC,12
Exter Cond + Garage Cond + Half Bath,12
Exter Cond + Fireplace Qu + Half Bath,12
Exter Cond + Exter Qual + Half Bath,12
Bedroom AbvGr + Bsmt Unf SF + Low Qual Fin SF,12
Gr Liv Area + Half Bath + Kitchen Qual,12
Gr Liv Area + Half Bath + Low Qual Fin SF,12
Bedroom AbvGr + Bsmt Unf SF + Kitchen Qual,12
Bedroom AbvGr + Bsmt Unf SF + Heating QC,12
Bedroom AbvGr + BsmtFin SF 1 + Garage Qual,12
Bedroom AbvGr + Bsmt Unf SF + Garage Qual,12
Bedroom AbvGr + Bsmt Unf SF + Garage Cond,12
Exter Qual + Garage Cond + Half Bath,12
Bedroom AbvGr + BsmtFin SF 1 + Exter Cond,12
Exter Qual + Garage Qual + Half Bath,12
Fireplace Qu + Garage Cond + Half Bath,12
Garage Cond + Gr Liv Area + Half Bath,12
Garage Cond + Garage Qual + Half Bath,12
Fireplace Qu + Half Bath + Utilities,12
Bedroom AbvGr + Bsmt Unf SF + Utilities,12
Fireplace Qu + Half Bath + Low Qual Fin SF,12
Fireplace Qu + Half Bath + Kitchen Qual,12
Garage Cond + Half Bath + Heating QC,12
Fireplace Qu + Gr Liv Area + Half Bath,12
Fireplace Qu + Garage Qual + Half Bath,12
Garage Cond + Half Bath + Kitchen Qual,12
Garage Cond + Half Bath + Low Qual Fin SF,12
Exter Qual + Gr Liv Area + Half Bath,12
Garage Cond + Half Bath + Utilities,12
Garage Qual + Gr Liv Area + Half Bath,12
Garage Qual + Half Bath + Heating QC,12
Garage Qual + Half Bath + Kitchen Qual,12
Bedroom AbvGr + BsmtFin SF 1 + BsmtFin SF 2,12
Exter Qual + Half Bath + Utilities,12
Exter Qual + Half Bath + Low Qual Fin SF,12
Garage Qual + Half Bath + Low Qual Fin SF,12
Exter Qual + Half Bath + Kitchen Qual,12
Exter Qual + Half Bath + Heating QC,12
Bedroom AbvGr + BsmtFin SF 1 + Gr Liv Area,12
Bedroom AbvGr + Bsmt Unf SF + Gr Liv Area,12
Bedroom AbvGr + Bsmt Unf SF + Fireplace Qu,12
Bedroom AbvGr + BsmtFin SF 2 + Gr Liv Area,12
Half Bath + Kitchen Qual + Low Qual Fin SF,12
Half Bath + Heating QC + Utilities,12
Bedroom AbvGr + Bsmt Unf SF + BsmtFin SF 1,12
Bedroom AbvGr + BsmtFin SF 2 + Utilities,12
Bedroom AbvGr + BsmtFin SF 1 + Utilities,12
Bedroom AbvGr + BsmtFin SF 2 + Low Qual Fin SF,12
Bedroom AbvGr + BsmtFin SF 2 + Kitchen Qual,12
Bedroom AbvGr + BsmtFin SF 2 + Heating QC,12
Bedroom AbvGr + BsmtFin SF 2 + Garage Qual,12
Bedroom AbvGr + BsmtFin SF 1 + Low Qual Fin SF,12
Bedroom AbvGr + BsmtFin SF 2 + Garage Cond,12
Bedroom AbvGr + BsmtFin SF 2 + Exter Cond,12
Bedroom AbvGr + BsmtFin SF 2 + Fireplace Qu,12
Bedroom AbvGr + Bsmt Unf SF + Exter Qual,12
Bedroom AbvGr + Bsmt Unf SF + Exter Cond,12
Bedroom AbvGr + BsmtFin SF 2 + Exter Qual,12
Bedroom AbvGr + Bsmt Unf SF + BsmtFin SF 2,12
Half Bath + Heating QC + Kitchen Qual,12
Half Bath + Kitchen Qual + Utilities,12
Half Bath + Heating QC + Low Qual Fin SF,12
Bedroom AbvGr + BsmtFin SF 1 + Kitchen Qual,12
Half Bath + Low Qual Fin SF + Utilities,12
Gr Liv Area + Half Bath + Utilities,12
BsmtFin SF 2 + Garage Cond + Half Bath,11
BsmtFin SF 2 + Half Bath + Heating QC,11
Bsmt Qual + BsmtFin SF 2 + Half Bath,11
BsmtFin SF 2 + Garage Qual + Half Bath,11
BsmtFin SF 2 + Half Bath,11
BsmtFin SF 2 + Exter Qual + Half Bath,11
BsmtFin SF 2 + Exter Cond + Half Bath,11
BsmtFin SF 2 + Half Bath + Kitchen Qual,11
BsmtFin SF 2 + Half Bath + Low Qual Fin SF,11
BsmtFin SF 2 + Gr Liv Area + Half Bath,11
BsmtFin SF 2 + Fireplace Qu + Half Bath,11
BsmtFin SF 2 + Half Bath + Utilities,11
BsmtFin SF 1 + BsmtFin SF 2 + Half Bath,11
Bsmt Cond + BsmtFin SF 2 + Half Bath,11
Bsmt Unf SF + BsmtFin SF 2 + Half Bath,11
1st Flr SF + BsmtFin SF 2 + Half Bath,11
Fireplace Qu + Garage Area + Low Qual Fin SF,10
BsmtFin SF 1 + Garage Cars + Half Bath,10
Garage Cars + Half Bath,10
Fireplace Qu + Garage Area + Kitchen Qual,10
Exter Cond + Garage Cars + Half Bath,10
1st Flr SF + Garage Cars + Half Bath,10
Bsmt Unf SF + Garage Cars + Half Bath,10
Garage Cars + Half Bath + Low Qual Fin SF,10
Exter Qual + Garage Cars + Half Bath,10
Bsmt Qual + Garage Cars + Half Bath,10
Fireplace Qu + Garage Area + Utilities,10
Bsmt Cond + Garage Cars + Half Bath,10
Garage Cars + Half Bath + Utilities,10
Garage Area + Heating QC + Low Qual Fin SF,10
Fireplace Qu + Garage Cars + Half Bath,10
Garage Area + Garage Qual + Utilities,10
Garage Area + Garage Qual + Heating QC,10
Fireplace Qu + Garage Area + Gr Liv Area,10
Garage Area + Garage Qual + Kitchen Qual,10
Garage Area + Garage Qual + Low Qual Fin SF,10
Garage Area + Kitchen Qual + Low Qual Fin SF,10
Fireplace Qu + Garage Area,10
Garage Area + Heating QC + Utilities,10
Garage Area + Kitchen Qual + Utilities,10
Garage Area + Gr Liv Area + Heating QC,10
Garage Area + Gr Liv Area + Kitchen Qual,10
Garage Area + Gr Liv Area + Low Qual Fin SF,10
Exter Qual + Garage Area,10
Garage Area + Gr Liv Area + Utilities,10
Exter Cond + Garage Area,10
Garage Area + Garage Qual + Gr Liv Area,10
Garage Area + Garage Cond + Utilities,10
Garage Area + Utilities,10
Garage Area + Gr Liv Area,10
Garage Area + Heating QC + Kitchen Qual,10
Bsmt Cond + Garage Area,10
Garage Area + Low Qual Fin SF,10
Bsmt Qual + Garage Area,10
Garage Area + Kitchen Qual,10
Garage Area + Heating QC,10
Garage Area + Garage Qual,10
Garage Area + Low Qual Fin SF + Utilities,10
Garage Area + Garage Cond,10
Garage Area + Garage Cond + Garage Qual,10
Garage Area + Garage Cond + Gr Liv Area,10
Garage Area + Garage Cond + Heating QC,10
Garage Area + Garage Cond + Kitchen Qual,10
Garage Area + Garage Cond + Low Qual Fin SF,10
Fireplace Qu + Garage Area + Heating QC,10
Bsmt Qual + Garage Area + Heating QC,10
Fireplace Qu + Garage Area + Garage Qual,10
Bsmt Qual + Fireplace Qu + Garage Area,10
Garage Cars + Half Bath + Heating QC,10
Bsmt Qual + Garage Area + Gr Liv Area,10
Bsmt Cond + Exter Cond + Garage Area,10
Garage Cars + Garage Qual + Half Bath,10
Bsmt Cond + Exter Qual + Garage Area,10
Bsmt Cond + Fireplace Qu + Garage Area,10
Bsmt Cond + Garage Area + Garage Cond,10
Bsmt Qual + Garage Area + Garage Cond,10
Bsmt Cond + Garage Area + Garage Qual,10
Bsmt Qual + Exter Qual + Garage Area,10
Bsmt Cond + Bsmt Qual + Garage Area,10
Bsmt Qual + Exter Cond + Garage Area,10
Bsmt Cond + Garage Area + Gr Liv Area,10
Bsmt Cond + Garage Area + Heating QC,10
Bsmt Cond + Garage Area + Kitchen Qual,10
Bsmt Cond + Garage Area + Low Qual Fin SF,10
Fireplace Qu + Garage Area + Garage Cond,10
Bsmt Cond + Garage Area + Utilities,10
Garage Cars + Garage Cond + Half Bath,10
